StateWellNumber,County,RiverBasin,GridNumber,MajorMinorAquifer,LatitudeDD,LongitudeDD,Date,WaterLevel,WaterElevation
504402,Roberts,Canadian,5044,Ogallala,35.9177806,-100.5883,1/27/2022,169.1,2460.9
504402,Roberts,Canadian,5044,Ogallala,35.9177806,-100.5883,11/4/2022,168.8,2461.2
504502,Roberts,Canadian,5045,Ogallala,35.9388889,-100.545,1/27/2022,116.8,2412.2
504502,Roberts,Canadian,5045,Ogallala,35.9388889,-100.545,11/4/2022,116.9,2412.1
504601,Hemphill,Canadian,5046,Ogallala,35.944445,-100.529722,1/4/2022,35.1,2388.9
504801,Roberts,Canadian,5048,Ogallala,35.8936111,-100.5722222,1/27/2022,162.7,2532.3
504801,Roberts,Canadian,5048,Ogallala,35.8936111,-100.5722222,11/4/2022,162.8,2532.2
504908,Hemphill,Canadian,5049,Ogallala,35.885278,-100.532778,1/7/2022,329.8,2461.2
505301,Hemphill,Canadian,5053,Ogallala,35.998056,-100.375833,1/12/2022,161.1,2457.9
505301,Hemphill,Canadian,5053,Ogallala,35.998056,-100.375833,12/28/2022,161.6,2457.4
505507,Hemphill,Canadian,5055,Ogallala,35.9572222,-100.4225278,12/28/2022,15.1,2349.9
505801,Hemphill,Canadian,5058,Ogallala,35.908612,-100.449445,1/4/2022,146.2,2406.8
505901,Hemphill,Canadian,5059,Ogallala,35.896111,-100.405556,1/4/2022,19.9,2350.1
505906,Hemphill,Canadian,5059,Ogallala,35.900278,-100.383334,1/4/2022,110.5,2334.5
505955,Hemphill,Canadian,5059,Ogallala,35.910834,-100.400278,1/4/2022,5,2335
506250,Hemphill,Canadian,5062,Ogallala,35.999722,-100.313612,1/12/2022,133,2468
506802,Hemphill,Canadian,5068,Ogallala,35.88,-100.311945,12/14/2022,6,2319
506804,Hemphill,Canadian,5068,Ogallala,35.879444,-100.326111,12/14/2022,40.6,2342.4
506902,Hemphill,Canadian,5069,Ogallala,35.879167,-100.287778,12/14/2022,98.5,2299.5
507103,Hemphill,Canadian,5071,Ogallala,35.9775,-100.240278,1/4/2022,134.9,2413.1
507103,Hemphill,Canadian,5071,Ogallala,35.9775,-100.240278,12/28/2022,135,2413
507203,Hemphill,Canadian,5072,Ogallala,35.998611,-100.177778,1/4/2022,181.8,2421.2
507203,Hemphill,Canadian,5072,Ogallala,35.998611,-100.177778,12/28/2022,181.7,2421.3
507301,Hemphill,Canadian,5073,Ogallala,35.994722,-100.133611,1/4/2022,132.5,2459.5
507501,Hemphill,Canadian,5075,Ogallala,35.946389,-100.181389,12/28/2022,74.8,2395.2
509103,Roberts,Canadian,5091,Ogallala,35.8736111,-100.9791667,2/28/2022,58.7,2638.3
509202,Roberts,Canadian,5092,Ogallala,35.8688889,-100.9452778,3/1/2022,273.1,2638.9
509552,Roberts,Canadian,5095,Ogallala,35.821111,-100.957501,2/8/2022,138.9,2643.1
509552,Roberts,Canadian,5095,Ogallala,35.821111,-100.957501,11/10/2022,136.9,2645.1
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/1/2022,286.87,2656.13
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/2/2022,286.94,2656.06
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/3/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/4/2022,287.03,2655.97
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/5/2022,287.03,2655.97
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/6/2022,287.05,2655.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/7/2022,287.09,2655.91
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/8/2022,287.08,2655.92
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/9/2022,287.09,2655.91
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/10/2022,287.27,2655.73
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/11/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/12/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/13/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/14/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/15/2022,287.31,2655.69
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/16/2022,287.31,2655.69
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/17/2022,287.28,2655.72
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/18/2022,287.22,2655.78
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/19/2022,287.2,2655.8
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/20/2022,287.32,2655.68
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/21/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/22/2022,287.36,2655.64
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/23/2022,287.37,2655.63
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/24/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/25/2022,287.33,2655.67
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/26/2022,287.36,2655.64
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/27/2022,287.36,2655.64
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/28/2022,287.45,2655.55
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/29/2022,287.46,2655.54
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/30/2022,287.44,2655.56
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,1/31/2022,287.44,2655.56
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/1/2022,287.35,2655.65
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/3/2022,287.34,2655.66
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/4/2022,287.38,2655.62
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/5/2022,287.48,2655.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/6/2022,287.48,2655.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/7/2022,287.5,2655.5
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/8/2022,287.53,2655.47
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/9/2022,287.52,2655.48
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/10/2022,287.48,2655.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/11/2022,287.42,2655.58
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/12/2022,287.45,2655.55
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/13/2022,287.51,2655.49
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/14/2022,287.52,2655.48
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/15/2022,287.42,2655.58
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/16/2022,287.36,2655.64
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/17/2022,287.36,2655.64
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/18/2022,287.42,2655.58
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/19/2022,287.44,2655.56
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/20/2022,287.31,2655.69
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/21/2022,287.18,2655.82
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/22/2022,287.17,2655.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/23/2022,287.21,2655.79
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/24/2022,287.2,2655.8
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/25/2022,287.21,2655.79
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/26/2022,287.21,2655.79
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/27/2022,287.23,2655.77
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,2/28/2022,287.25,2655.75
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/1/2022,287.24,2655.76
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/2/2022,287.21,2655.79
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/3/2022,287.17,2655.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/4/2022,287.08,2655.92
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/5/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/6/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/7/2022,287.09,2655.91
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/8/2022,287.17,2655.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/9/2022,287.17,2655.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/10/2022,287.17,2655.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/11/2022,287.26,2655.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/12/2022,287.36,2655.64
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/13/2022,287.35,2655.65
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/14/2022,287.35,2655.65
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/15/2022,287.4,2655.6
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/16/2022,287.35,2655.65
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/17/2022,287.26,2655.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/18/2022,287.26,2655.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/19/2022,287.26,2655.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/20/2022,287.17,2655.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/21/2022,287.06,2655.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/22/2022,287.05,2655.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/23/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/24/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/25/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/26/2022,287.05,2655.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/27/2022,287.05,2655.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/28/2022,287.04,2655.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/29/2022,286.89,2656.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/30/2022,286.89,2656.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,3/31/2022,286.9,2656.1
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/1/2022,286.9,2656.1
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/2/2022,286.95,2656.05
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/3/2022,286.99,2656.01
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/4/2022,287.01,2655.99
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/5/2022,287.05,2655.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/6/2022,287.09,2655.91
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/7/2022,287.38,2655.62
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/8/2022,287.39,2655.61
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/9/2022,287.46,2655.54
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/10/2022,287.43,2655.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/11/2022,287.43,2655.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/12/2022,287.4,2655.6
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/13/2022,287.43,2655.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/14/2022,287.54,2655.46
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/15/2022,287.57,2655.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/16/2022,287.65,2655.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/17/2022,287.65,2655.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/18/2022,287.66,2655.34
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/19/2022,287.71,2655.29
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/20/2022,287.71,2655.29
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/21/2022,287.71,2655.29
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/22/2022,287.72,2655.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/26/2022,287.91,2655.09
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/27/2022,287.89,2655.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/28/2022,287.77,2655.23
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/29/2022,287.72,2655.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,4/30/2022,287.72,2655.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/1/2022,287.74,2655.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/2/2022,287.68,2655.32
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/4/2022,287.7,2655.3
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/5/2022,287.7,2655.3
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/6/2022,287.71,2655.29
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/7/2022,287.71,2655.29
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/8/2022,287.69,2655.31
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/9/2022,287.69,2655.31
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/10/2022,287.69,2655.31
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/11/2022,287.74,2655.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/12/2022,287.74,2655.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/13/2022,287.76,2655.24
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/14/2022,287.81,2655.19
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/15/2022,287.84,2655.16
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/16/2022,287.89,2655.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/17/2022,287.92,2655.08
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/18/2022,287.92,2655.08
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/19/2022,287.9,2655.1
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/20/2022,287.84,2655.16
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/21/2022,287.85,2655.15
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/22/2022,287.97,2655.03
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/23/2022,288.02,2654.98
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/24/2022,288.01,2654.99
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/25/2022,288,2655
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/26/2022,288,2655
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/27/2022,288,2655
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/28/2022,288.03,2654.97
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/29/2022,287.94,2655.06
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/30/2022,287.94,2655.06
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,5/31/2022,287.94,2655.06
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/1/2022,287.99,2655.01
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/2/2022,288.1,2654.9
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/3/2022,288.12,2654.88
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/4/2022,288.12,2654.88
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/5/2022,288.07,2654.93
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/6/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/7/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/8/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/9/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/10/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/11/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/12/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/13/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/14/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/15/2022,288.06,2654.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/16/2022,288.09,2654.91
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/17/2022,288.14,2654.86
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/18/2022,288.17,2654.83
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/19/2022,288.21,2654.79
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/20/2022,288.23,2654.77
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/21/2022,288.26,2654.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/22/2022,288.35,2654.65
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/23/2022,288.37,2654.63
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/24/2022,288.37,2654.63
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/25/2022,288.37,2654.63
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/26/2022,288.37,2654.63
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/27/2022,288.43,2654.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/28/2022,288.47,2654.53
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/29/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,6/30/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/1/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/2/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/3/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/4/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/5/2022,288.46,2654.54
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/6/2022,288.43,2654.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/7/2022,288.43,2654.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/8/2022,288.43,2654.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/9/2022,288.43,2654.57
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/10/2022,288.47,2654.53
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/11/2022,288.48,2654.52
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/12/2022,288.51,2654.49
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/13/2022,288.57,2654.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/14/2022,288.61,2654.39
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/15/2022,288.61,2654.39
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/16/2022,288.57,2654.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/17/2022,288.57,2654.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,7/18/2022,288.56,2654.44
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/7/2022,288.52,2654.48
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/8/2022,288.53,2654.47
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/9/2022,288.57,2654.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/10/2022,288.57,2654.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/11/2022,288.6,2654.4
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/12/2022,288.63,2654.37
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/13/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/14/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/15/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/16/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/17/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/18/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/19/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/20/2022,288.65,2654.35
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/21/2022,288.61,2654.39
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/22/2022,288.6,2654.4
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/23/2022,288.6,2654.4
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/24/2022,288.6,2654.4
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/25/2022,288.6,2654.4
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/26/2022,288.62,2654.38
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/27/2022,288.57,2654.43
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/28/2022,288.56,2654.44
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/29/2022,288.56,2654.44
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/30/2022,288.56,2654.44
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,8/31/2022,288.6,2654.4
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/1/2022,288.61,2654.39
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/2/2022,288.62,2654.38
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/3/2022,288.63,2654.37
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/4/2022,288.67,2654.33
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/5/2022,288.68,2654.32
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/6/2022,288.68,2654.32
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/7/2022,288.7,2654.3
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/8/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/9/2022,288.7,2654.3
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/10/2022,288.7,2654.3
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/11/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/12/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/13/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/14/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/15/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/16/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/17/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/18/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/19/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/20/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/21/2022,288.72,2654.28
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/22/2022,288.75,2654.25
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/23/2022,288.78,2654.22
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/24/2022,288.78,2654.22
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/25/2022,288.78,2654.22
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/26/2022,288.82,2654.18
